stationId,stationName,mobileNo,regionName,districtCd,centerYn,turnYn,x,y
233001505,동탄2LH4단지,37583,화성,2,N,N,127.1227833,37.2055833
233001503,남양아이파크,36738,화성,2,N,N,126.8337333,37.20625
233001502,멱우3리,36572,화성,2,N,N,126.8081333,37.0933667
233001509,고주리마을회관,37425,화성,2,N,N,126.8851167,37.1273333
233001508,고주리마을회관,37426,화성,2,N,N,126.88515,37.1274167
233001507,원안2리,37404,화성,2,N,N,126.7863833,37.1004333
233001506,포레너스아파트,37582,화성,2,N,N,127.1161833,37.2051667
233001501,한각1리,37395,화성,2,N,N,126.7975667,37.0955833
215000164,중앙파출소,16120,동두천,2,N,N,127.0609667,37.9130833
215000163,생연주공아파트,16116,동두천,2,N,N,127.06535,37.9121167
215000166,자연휴양림,16122,동두천,2,N,N,127.1364833,37.8893167
215000165,중앙파출소,16121,동두천,2,N,N,127.0608833,37.9132
215000162,생연주공아파트,16111,동두천,2,N,N,127.06555,37.9121833
215000161,니지모리스튜디오입구,16110,동두천,2,N,N,127.0948833,37.8811
215000168,지행역4번출구,16217,동두천,2,N,N,127.0561333,37.8923833
215000167,소요초등학교,16210,동두천,2,N,N,127.05435,37.9475833
215000169,지행역1번출구,16281,동두천,2,N,N,127.0551,37.89145
215000175,송내주공5단지후문,16261,동두천,2,N,N,127.0532167,37.8832
215000174,놀자숲,16124,동두천,2,N,Y,127.1373333,37.8868667
215000177,현대아이파크,16258,동두천,2,N,N,127.0516833,37.8850333
121500090,서울남부터미널,,서울,2,N,N,127.0159,37.4842833
215000176,송내주공5단지후문,16277,동두천,2,N,N,127.05305,37.8830833
215000171,송내주공4단지,16251,동두천,2,N,N,127.0545,37.8866667
215000170,송내주민센터.송내주공2단지,16250,동두천,2,N,N,127.0547667,37.8901167
215000173,자연휴양림,16123,동두천,2,N,N,127.1365667,37.8894167
215000179,동점마을,16184,동두천,2,N,N,127.11665,37.8968333
215000178,현대아이파크,16262,동두천,2,N,N,127.0514,37.8849167
233001527,화성제일병원,55274,화성,2,N,N,126.86015,37.1278333
233001526,팔탄전자앞,55273,화성,2,N,N,126.86115,37.1293667
233001525,덕우리.구운말,55008,화성,2,N,N,126.8630167,37.1386667
233001524,덕천리삼거리,55846,화성,2,N,N,126.8717833,37.1424667
233001529,상신8리,37407,화성,2,N,N,126.9011167,37.10395
233001528,덕우리입구,55354,화성,2,N,N,126.8594833,37.1256
233001523,고주리.동방산업단지,37413,화성,2,N,N,126.88795,37.1363667
233001522,주곡2리입구,37414,화성,2,N,N,126.80385,37.1103833
233001521,주곡1리마을회관,37415,화성,2,N,N,126.8170667,37.1258833
233001520,석포6리입구,37416,화성,2,N,N,126.83325,37.1339667
215000142,마고개,16014,동두천,2,N,N,127.0344667,37.9083667
215000141,새말입구,16012,동두천,2,N,N,127.03005,37.9094833
215000144,창말(동양대학교),16066,동두천,2,N,N,127.0555,37.9350667
215000143,시민회관.상패동주민센터,16016,동두천,2,N,N,127.04485,37.9055333
215000140,인곡마을,16010,동두천,2,N,N,127.0276833,37.90985
215000149,유채네빌라,16049,동두천,2,N,N,127.05385,37.9514333
215000146,송내주공4단지,16060,동두천,2,N,N,127.0546833,37.88655
215000145,원각사,16064,동두천,2,N,N,127.0552833,37.9383167
215000148,상봉상회,16045,동두천,2,N,N,127.0529,37.9499
215000147,소요초등학교,16046,동두천,2,N,N,127.0543333,37.9474167
233001516,석포1리.돌서지,37422,화성,2,N,N,126.83135,37.1430333
233001515,석포1리.한절,37421,화성,2,N,N,126.8258667,37.1428333
233001514,석포1리입구,37423,화성,2,N,N,126.8412,37.1344667
233001513,석포삼거리,37424,화성,2,N,N,126.8409333,37.1345333
233001519,석포교회,37417,화성,2,N,N,126.8240333,37.1347333
233001518,석포6리,37418,화성,2,N,N,126.8222,37.1366667
233001517,석포6리입구,37420,화성,2,N,N,126.8181167,37.1392833
233001512,고주리진입로,37601,화성,2,N,N,126.8924,37.1217333
233001511,고주리,36735,화성,2,N,N,126.88375,37.1288667
233001510,고주리,36736,화성,2,N,N,126.8838333,37.1288333
215000155,아차노리입구,16198,동두천,2,N,N,127.0570667,37.8775833
215000151,걸산동마을회관,16459,동두천,2,N,Y,127.1049,37.9254333
215000150,담바위농원.약수터,16076,동두천,2,N,N,127.0563833,37.9557667
215000157,상우아파트,16200,동두천,2,N,N,127.0669333,37.8987833
215000156,아차노리입구,16199,동두천,2,N,N,127.0571667,37.8763
215000158,만복사주유소,16201,동두천,2,N,N,127.0715833,37.8957
215000120,동원효실버센터,16164,동두천,2,N,N,127.0751833,37.8942167
215000122,생연주공아파트,16148,동두천,2,N,N,127.0645333,37.8993833
215000121,동우빌라,16161,동두천,2,N,N,127.06825,37.8979667
236001028,너베기슈퍼,41142,포천,2,N,N,127.1896167,37.82785
236001029,너베기슈퍼,41141,포천,2,N,N,127.1895,37.8278
236001026,싱글니트,40532,포천,2,N,N,127.1935667,37.8293
236001027,싱글니트,40483,포천,2,N,N,127.1936,37.8292
236001024,효성섬유,40485,포천,2,N,N,127.19695,37.8284667
215000128,시민회관.상패동주민센터,16015,동두천,2,N,N,127.0444333,37.90555
236001025,효성섬유,40484,포천,2,N,N,127.1969667,37.8283667
215000127,상패주공아파트,16020,동두천,2,N,N,127.0458667,37.9045833
236001023,ent입구,40357,포천,2,N,N,127.2003667,37.829
215000129,걸산동마을입구,16457,동두천,2,N,N,127.0970833,37.9217333
236001020,훈이네슈퍼.정교리,41101,포천,2,N,N,127.1847667,37.8143
215000124,생연초등학교,16119,동두천,2,N,N,127.0589833,37.9001833
236001021,궁말슈퍼.금현2리,41130,포천,2,N,N,127.1883,37.8147667
215000123,국민마트,16135,동두천,2,N,N,127.0621,37.9002667
215000126,신천교,16025,동두천,2,N,N,127.05045,37.9029167
215000125,역전사거리,16035,동두천,2,N,N,127.0523,37.90255
215000131,인곡마을,16009,동두천,2,N,N,127.0268,37.9097333
215000130,정감교,16011,동두천,2,N,N,127.02985,37.9093
236001019,제이투앞,40486,포천,2,N,N,127.1776833,37.8140167
215000133,가마소,16005,동두천,2,N,N,127.0197333,37.9100667
215000132,광귀동,16007,동두천,2,N,N,127.02425,37.90985
236001017,한성골,40228,포천,2,N,N,127.17335,37.8082667
236001018,정교주유소.정교리,41059,포천,2,N,N,127.1744333,37.81425
236001015,고모1리회관,40226,포천,2,N,N,127.1724,37.80685
236001016,고모1리회관,40225,포천,2,N,N,127.17225,37.8068333
215000139,광귀동,16008,동두천,2,N,N,127.0242167,37.9100333
215000138,걸산동마을입구,16458,동두천,2,N,N,127.0971333,37.9218167
236001011,태능섬유,40211,포천,2,N,N,127.1690667,37.8076667
236001012,태능섬유,40213,포천,2,N,N,127.16915,37.8076833
215000135,28사단,16002,동두천,2,N,N,127.0136167,37.9100167
215000134,사천골,16003,동두천,2,N,N,127.0176833,37.9101333
236001010,고모저수지입구,40196,포천,2,N,N,127.1649,37.8087667
215000137,가마소,16006,동두천,2,N,N,127.0193833,37.9102833
215000136,28사단,16001,동두천,2,N,N,127.0136333,37.9101833
236001008,방아다리,40165,포천,2,N,N,127.1588667,37.8197667
215000100,장림회관,16181,동두천,2,N,N,127.1065167,37.8736333
236001006,포천슈퍼,40158,포천,2,N,N,127.15725,37.8225667
236001007,이가팔2리,40163,포천,2,N,N,127.1587333,37.8196833
236001004,기산1리괸돌,41521,포천,2,N,N,127.3087667,37.9406
236001005,기산1리괸돌,41519,포천,2,N,N,127.3084833,37.9404
236001002,기산1리.샘말,41529,포천,2,N,N,127.3114,37.9439667
215000106,동원효실버센터,16163,동두천,2,N,N,127.0750667,37.8944167
236001003,기산1리.샘말,41528,포천,2,N,N,127.3113833,37.9436833
215000105,만복사주유소,16162,동두천,2,N,N,127.0718167,37.89585
236001000,금주3리.만세교,41414,포천,2,N,N,127.2508333,37.9671
215000108,광암동파출소,16168,동두천,2,N,N,127.0841,37.89535
215000107,외인주택,16165,동두천,2,N,N,127.0804833,37.8944167
215000102,에이스입구,16139,동두천,2,N,N,127.0609333,37.8992333
215000101,조산마을,16173,동두천,2,N,N,127.0924167,37.8861333
215000104,상우아파트,16159,동두천,2,N,N,127.0674667,37.8987667
215000103,생연주공아파트,16147,동두천,2,N,N,127.0645667,37.8995667
215000109,광암동다리,16169,동두천,2,N,N,127.0868167,37.8952333
215000111,섬마을,16176,동두천,2,N,N,127.09415,37.8910167
215000110,조산마을입구,16171,동두천,2,N,N,127.08965,37.8921333
215000117,광암동다리,16170,동두천,2,N,N,127.0865833,37.8951333
215000116,조산마을입구,16172,동두천,2,N,N,127.0895667,37.8919833
215000119,외인주택,16166,동두천,2,N,N,127.0809167,37.8942833
215000118,광암동파출소,16167,동두천,2,N,N,127.0842,37.8952
215000113,탑동초교,16279,동두천,2,N,N,127.1035333,37.89095
215000112,삼익빌라,16178,동두천,2,N,N,127.0996333,37.8905333
215000115,섬마을,16175,동두천,2,N,N,127.0939333,37.8909333
215000114,삼익빌라,16177,동두천,2,N,N,127.0996667,37.89045
236001060,월드CNC산업,40530,포천,2,N,N,127.2163167,37.85725
236001061,좌의2리마을회관앞,41292,포천,2,N,N,127.21795,37.8581
214000346,이충초등학교.부영아파트1단지,15588,평택,2,N,N,127.0664667,37.0624833
214000347,평생학습센터,15589,평택,2,N,N,127.0665333,37.06385
214000344,이충초등학교.부영아파트2.3단지,15590,평택,2,N,N,127.06675,37.0622167
214000342,송탄문예회관,15582,평택,2,N,N,127.0657,37.0654167
214000343,평생학습센터,15592,평택,2,N,N,127.0671167,37.0642833
214000340,서정더샵아파트.힐스테이트평택더퍼스트,15540,평택,2,N,N,127.0611,37.0712667
214000341,경기평택교육도서관,15562,평택,2,N,N,127.0632833,37.07135
236001066,명산삼거리,40478,포천,2,N,N,127.22325,37.8679667
236001064,명산리입구,41317,포천,2,N,N,127.2234333,37.8659667
236001065,좌의리,41316,포천,2,N,N,127.2233667,37.86805
236001062,좌의2리마을회관,40586,포천,2,N,N,127.2180167,37.8582
236001063,명산낚시터,41315,포천,2,N,N,127.2233667,37.8661333
213000488,광명역A주차장,14466,광명,2,N,N,126.8837333,37.4185167
213000489,KTX광명역3번출구,14468,광명,2,N,N,126.8836667,37.41635
236001050,홍천상회.동교리,40020,포천,2,N,N,127.12915,37.8406
214000359,노양2리,15266,평택,2,N,N,127.0041667,36.9435667
214000358,대사1리,15557,평택,2,N,Y,127.0629667,36.9445833
214000355,원평노을지하차도,15651,평택,2,N,N,127.0793333,36.9944333
214000353,롯데시네마,15536,평택,2,N,N,127.0605,37.0671167
214000354,원평노을지하차도,15650,평택,2,N,N,127.0786167,36.9940333
213000481,광명역데시앙.일직동행정복지센터,14459,광명,2,N,N,126.8831667,37.4181333
214000352,롯데시네마,15538,평택,2,N,N,127.0608667,37.0668
213000484,광명역써밋플레이스아브뉴프랑광명,14462,광명,2,N,N,126.8820667,37.41615
213000485,코스트코광명점,14463,광명,2,N,N,126.8846333,37.42085
214000350,송탄문예회관,15581,평택,2,N,N,127.06585,37.0651833
213000487,KTX광명역1번출구,14465,광명,2,N,Y,126.8843167,37.41755
236001059,월드CNC산업,41278,포천,2,N,N,127.2162667,37.85715
236001057,군내어린이집,41276,포천,2,N,N,127.2156667,37.8581333
236001058,군내어린이집,40585,포천,2,N,N,127.2154667,37.8583667
236001055,고려통상,41275,포천,2,N,N,127.2154333,37.8596333
236001056,국일테크,40584,포천,2,N,N,127.2155667,37.86005
236001053,새마을낚시터,41272,포천,2,N,N,127.2144667,37.8621167
236001054,새마을낚시터,40479,포천,2,N,N,127.2145833,37.8621333
236001051,좌의1리.메기안,41243,포천,2,N,N,127.2112667,37.86325
236001052,좌의1리,41241,포천,2,N,N,127.2111333,37.8632667
214000328,남산노인정,15803,평택,2,N,N,127.0495333,37.0840333
214000323,동아빌라,48120,평택,2,N,N,127.0453833,37.07285
214000321,KG모빌리티출고장,48538,평택,2,N,N,127.0902833,37.03185
236001048,국군포천병원,40110,포천,2,N,N,127.31015,37.91655
236001049,천보반점,40075,포천,2,N,N,127.1394167,37.8402333
236001046,정미소.동교1통회관,40072,포천,2,N,N,127.1379333,37.84485
236001047,평강농장앞,40480,포천,2,N,N,127.14275,37.8419
236001044,서희아파트,40039,포천,2,N,N,127.1451333,37.8382
236001045,동교3통.나무골삼거리,40043,포천,2,N,N,127.1333833,37.8515167
236001043,포천금호어울림,40481,포천,2,N,Y,127.2059167,37.8888833
214000319,e편한세상지제역아파트정문,48998,평택,2,N,N,127.0891,37.0148667
236001040,홍천상회.동교리,40019,포천,2,N,N,127.1291167,37.8404667
236001041,동교3통마을회관,40032,포천,2,N,N,127.1322333,37.8477833
214000339,현대상가,15506,평택,2,N,N,127.0576,37.0708167
214000338,현대상가,15501,평택,2,N,N,127.0572833,37.0704667
214000335,경기평택교육도서관,15559,평택,2,N,N,127.0632833,37.0711333
214000336,서정더샵아파트.힐스테이트평택더퍼스트,15534,평택,2,N,N,127.0605,37.07105
214000331,유성사,15684,평택,2,N,N,127.0758333,36.9579167
214000330,동아빌라,48119,평택,2,N,N,127.0452833,37.0727667
236001037,직동리할미재들,40356,포천,2,N,N,127.1638,37.7815167
236001035,벌말,41080,포천,2,N,N,127.1700167,37.8275833
236001036,직동리할미재들,40350,포천,2,N,N,127.1638833,37.7819833
236001031,금현1리마을회관,41114,포천,2,N,Y,127.1869833,37.8289333
236001032,너베기아랫마을,41094,포천,2,N,Y,127.184,37.8318
236001030,금현1리마을회관,40598,포천,2,N,N,127.1869833,37.82895
214000306,송탄터미널,48091,평택,2,N,N,127.0587167,37.07905
214000307,신장육교사거리,15494,평택,2,N,N,127.0559833,37.0791
214000305,지산초록도서관,15533,평택,2,N,N,127.0604667,37.0793167
214000303,고덕아너스(중),48774,평택,2,Y,N,127.0218,37.0467833
214000300,송탄터미널,15513,평택,2,N,N,127.0581667,37.0792667
214000301,제일아파트,15541,평택,2,N,N,127.0611167,37.07975
213000453,신촌마을,14315,광명,2,N,N,126.8915333,37.4515333
235001179,백석농협경제사업소,53819,양주,2,N,N,126.9799167,37.7988667
235001178,백석농협경제사업소,53818,양주,2,N,N,126.98005,37.7990667
235001175,에스엘병원,53947,양주,2,N,N,127.086,37.7999167
235001174,에스엘병원,53946,양주,2,N,N,127.0854667,37.7994
213000444,GIDC지식산업센터,14448,광명,2,N,N,126.8867,37.4217
236001093,샘골,40770,포천,2,N,N,127.2072667,38.10805
214000318,e편한세상지제역아파트정문,48997,평택,2,N,N,127.0893,37.01555
236001094,양문2리.공단입구,41404,포천,2,N,N,127.2474833,38.0096667
236001091,동고개,41185,포천,2,N,N,127.2007667,37.9417167
236001090,아트교사거리,40755,포천,2,N,N,127.20915,37.9046
214000311,장등리,15352,평택,2,N,N,127.0253333,37.0738667
214000310,케이씨타운입구,15356,평택,2,N,N,127.0268333,37.0741
213000442,해모로이연아파트후문,14447,광명,2,N,N,126.8454667,37.4728833
235001189,원학동.골프장입구,53828,양주,2,N,N,127.06645,37.7839667
235001188,원학동.골프장입구,53827,양주,2,N,N,127.0666667,37.7837
235001187,은봉산전원마을입구,53826,양주,2,N,N,126.9673167,37.7931333
277101416,대소IC(경유),,음성,2,N,N,127.4707667,36.9811833
235001186,은봉산전원마을입구,53655,양주,2,N,N,126.9673333,37.7932
277101415,대소IC(경유),,음성,2,N,N,127.4707,36.9817667
235001185,기산리한우마을,53109,양주,2,N,N,126.9555167,37.7812
277101412,음성휴게소(경유),,음성,2,N,N,127.48315,37.0218833
277101411,음성휴게소(경유),,음성,2,N,N,127.4823667,37.0204333
236001099,경복대입구,40334,포천,2,N,N,127.2248333,37.9451833
236001097,가산사거리,41149,포천,2,N,N,127.1912333,37.8481
236001098,자작리교회,41051,포천,2,N,N,127.1747167,37.8689833
214000308,K55정문,15448,평택,2,N,N,127.05075,37.0791333
236001096,청성오거리,41224,포천,2,N,N,127.20855,37.89045
236001083,유암초교,40365,포천,2,N,N,127.1918167,37.8694167
236001080,동교3통마을회관,40031,포천,2,N,N,127.13205,37.8477667
213000436,양지사거리.체육공원,14442,광명,2,N,N,126.8775667,37.41555
236001081,축산단지,40040,포천,2,N,N,127.1330167,37.84055
213000437,해모로이연아파트후문,14443,광명,2,N,N,126.8456333,37.4728333
235001194,용바위골,53190,양주,2,N,N,126.9991,37.9131333
235001197,삼숭교,53770,양주,2,N,N,127.09715,37.80795
235001196,남면변전소,53825,양주,2,N,N,126.9576667,37.9093833
235001195,용바위골,53105,양주,2,N,N,126.99895,37.91315
236001088,닭밭,40594,포천,2,N,N,127.2610667,37.9698833
236001089,닭밭,40595,포천,2,N,N,127.2612167,37.9698
236001086,태봉초교,40095,포천,2,N,N,127.1440667,37.8344667
236001085,태봉초교,40099,포천,2,N,N,127.1443167,37.8345333
236001072,하송우리,40153,포천,2,N,N,127.15475,37.8376
236001079,선단동행정복지센터,40492,포천,2,N,N,127.1602,37.8544833
236001077,산호아파트,41309,포천,2,N,Y,127.2225,37.91885
236001078,선단동행정복지센터,40493,포천,2,N,N,127.1601833,37.8547
236001075,백운계곡입구,40475,포천,2,N,N,127.3982833,38.0701333
236001076,포천행복주택.용정산업단지입구,40541,포천,2,N,N,127.20095,37.8832667
216000009,부곡동행정복지센터,17199,안산,2,N,N,126.8617,37.3330667
216000015,각골공원입구,17268,안산,2,N,N,126.8716,37.29015
235001136,가업1리뒤말,53164,양주,2,N,N,126.9720167,37.7874833
216000014,반월공원입구,17249,안산,2,N,N,126.8672667,37.29025
235001135,백석농협복지지점,53620,양주,2,N,N,126.9871833,37.7866333
216000013,본오중학교정문,17459,안산,2,N,N,126.8687333,37.29325
235001134,백석농협복지지점,53616,양주,2,N,N,126.9877,37.7870333
216000012,석호초등학교,17063,안산,2,N,N,126.8471833,37.30085
216000019,경기테크노파크,17009,안산,2,N,N,126.8282167,37.2900833
216000018,그랑시티자이,17012,안산,2,N,N,126.8323167,37.2844667
235001131,남면산업단지입구,53183,양주,2,N,N,126.9798667,37.8828667
216000017,명휘원,17020,안산,2,N,N,126.83995,37.28185
235001130,남면산업단지입구,39807,양주,2,N,N,126.98015,37.8827333
216000016,사동정비단지,17071,안산,2,N,N,126.8476667,37.2801
216000011,반월공원입구,17250,안산,2,N,N,126.8675333,37.2900667
216000010,각골공원입구,17267,안산,2,N,N,126.8714,37.2899333
235001137,가업1리뒤말,53624,양주,2,N,N,126.9717667,37.7875833
216000004,안산디자인문화고등학교.상록고등학교,17281,안산,2,N,N,126.8729833,37.2988833
235001147,삼숭교,53771,양주,2,N,N,127.0971333,37.8082167
235001146,대륜발전소.리젠시빌란트6단지,53809,양주,2,N,N,127.0986667,37.8323667
216000003,안산파크푸르지오,17082,안산,2,N,N,126.84845,37.3201167
216000002,시외버스터미널,17088,안산,2,N,N,126.84915,37.3175333
216000001,매화초등학교,17162,안산,2,N,N,126.8581333,37.3056333
216000008,수암파출소,17295,안산,2,N,N,126.8762667,37.3639167
235001143,안고령1교앞,53345,양주,2,N,N,126.93705,37.7769833
216000007,수암파출소건너편,17294,안산,2,N,N,126.8757333,37.3637667
235001142,안고령1교앞,53344,양주,2,N,N,126.9369,37.777
216000006,부곡동행정복지센터,17200,안산,2,N,N,126.8613167,37.3329
235001141,나래아파트,53844,양주,2,N,N,127.0956833,37.80685
216000005,안산디자인문화고등학교.상록고등학교,17282,안산,2,N,N,126.8727,37.2986667
214000289,배다리생태공원서문(중),48896,평택,2,Y,N,127.1154167,37.0021167
235001150,서울실버케어스,53812,양주,2,N,N,126.9660833,37.7123333
214000283,고덕아너스,48996,평택,2,N,N,127.0244167,37.0449833
214000281,윗머드내.평화약국,15301,평택,2,N,N,127.0126167,37.1290167
214000282,고덕아너스,48995,평택,2,N,N,127.02435,37.04485
235001158,양주농협삼숭지소,39988,양주,2,N,N,127.1024333,37.79715
216000036,농수산물도매시장입구,17146,안산,2,N,N,126.8569833,37.3072167
235001157,양주농협삼숭지소,53814,양주,2,N,N,127.1027667,37.7973
235001156,홍죽리차고지,53816,양주,2,N,N,126.9612333,37.7929667
216000035,농수산물도매시장입구,17148,안산,2,N,N,126.8559833,37.3078167
235001155,홍죽리차고지,53815,양주,2,N,N,126.9611667,37.7930667
216000034,한대앞역2번출구.고향마을1단지,17125,안산,2,N,N,126.8536667,37.30805
235001153,득성마을,39843,양주,2,N,N,127.02875,37.85925
235001152,대륜발전소.리젠시빌란트6단지,53811,양주,2,N,N,127.0986833,37.8310667
165000121,논현10단지별빛마을웰카운티A정문,,인천,2,N,N,126.7317333,37.4063
235001151,서울실버케어스,53813,양주,2,N,N,126.9591833,37.7139167
216000031,본오아파트앞,17115,안산,2,N,N,126.8524333,37.2803333
216000030,명휘원앞,17019,안산,2,N,N,126.8398,37.2822333
235001159,국민체육센터,53799,양주,2,N,N,127.0832,37.7884667
214000298,K55정문,15449,평택,2,N,Y,127.0510333,37.07925
235001161,앞말,53284,양주,2,N,N,126.9631167,37.7940833
214000299,신장육교사거리,15490,평택,2,N,N,127.0557,37.07925
235001160,국민체육센터,39940,양주,2,N,N,127.0833833,37.7884833
214000296,당현4리,15680,평택,2,N,N,127.0327167,37.07235
214000297,당현4리,15749,평택,2,N,N,127.0326667,37.0722
216000026,안산디자인문화고등학교후문,17051,안산,2,N,N,126.8713,37.2964333
216000025,현빈상회,17103,안산,2,N,N,126.8512333,37.3449833
165000114,소래포구입구.논현프루지오A,,인천,2,N,N,126.74035,37.4028667
235001167,2차디에트르후문.세창아파트,39676,양주,2,N,N,127.0883167,37.8307333
216000024,고속도로주유소,17083,안산,2,N,N,126.8488833,37.3467167
235001166,세창아파트입구.세광사입구,39675,양주,2,N,N,127.0884667,37.8331333
216000023,현빈상회,17100,안산,2,N,N,126.8511,37.3449833
235001165,홍죽1리마을회관,39905,양주,2,N,N,126.9547833,37.7919833
216000029,한국해양과학기술원,17011,안산,2,N,N,126.8326333,37.2847333
235001164,홍죽1리마을회관,39854,양주,2,N,N,126.9546667,37.7919333
216000028,경기테크노파크,17010,안산,2,N,N,126.8285333,37.2907333
216000027,동안산병원,17129,안산,2,N,N,126.8530833,37.3362
235001162,앞말,53283,양주,2,N,N,126.9631333,37.7940167
216000022,안산청소년꿈키움센타,17102,안산,2,N,N,126.8509667,37.34015
216000021,동안산병원,17131,안산,2,N,N,126.8528333,37.3362667
216000020,푸르지오6차후문,17005,안산,2,N,N,126.8253,37.2937
214000261,동고2리.윗마을,15418,평택,2,N,N,127.0461167,37.0075833
214000262,동고2리,15437,평택,2,N,N,127.0487333,37.0053333
214000260,동고1리.방축4리,15398,평택,2,N,N,127.0402167,37.0124333
165000109,소래포구입구.논현프루지오A,,인천,2,N,N,126.7400167,37.4018833
214000279,배다리생태공원서문(중),48897,평택,2,Y,N,127.116,37.0004667
214000276,서정동주공3단지앞,15508,평택,2,N,N,127.0577833,37.06075
214000277,센트럴자이1단지,48963,평택,2,N,N,127.1003167,37.0162167
214000274,파라곤에듀포레.제일풍경채2차에듀(중),48994,평택,2,Y,N,127.02435,37.0405333
214000275,서정동주공3단지,15507,평택,2,N,N,127.05705,37.0605667
214000273,동문굿모닝힐맘시티4단지,15374,평택,2,N,N,127.107,37.0255333
235001103,양주시립장욱진미술관.장흥관광지관리사무소,53390,양주,2,N,N,126.9490167,37.7310333
235001102,권율장군묘,53422,양주,2,N,N,126.95095,37.7341667
235001101,권율장군묘,53389,양주,2,N,N,126.9507167,37.7342167
235001100,천하장사,53423,양주,2,N,N,126.9517,37.73675
235001109,장흥아트파크,53115,양주,2,N,N,126.9498167,37.7249
235001108,황토불가마입구,53421,양주,2,N,N,126.9502333,37.7280167
235001107,황토불가마입구,53391,양주,2,N,N,126.9501,37.7280333
235001106,송암천문대입구,53795,양주,2,N,N,126.9489833,37.7300333
235001105,송암천문대입구,53797,양주,2,N,N,126.94885,37.7303167
235001104,양주시립장욱진미술관.장흥관광지관리사무소,53112,양주,2,N,N,126.9491667,37.731
214000249,길음사거리,15220,평택,2,N,N,126.9658,37.0061833
214000247,백병원,15211,평택,2,N,N,126.9584667,37.0019333
214000248,죽3리,15216,평택,2,N,N,126.962,37.0050667
214000245,금곡4리.이편한요양병원,15203,평택,2,N,N,126.9509333,36.9959667
214000246,금곡2리,15206,평택,2,N,N,126.9556167,36.9987333
214000243,정토사,15196,평택,2,N,N,126.9472,36.9942333
214000244,금곡4리.숲마을,15198,평택,2,N,N,126.9486167,36.9951167
214000241,안중5리.황금마을,15176,평택,2,N,N,126.9347667,36.9898167
214000242,경성주택,15184,평택,2,N,N,126.93985,36.99095
214000240,안중출장소,15140,평택,2,N,N,126.9198167,36.9887
235001114,푸른옥마을,53418,양주,2,N,N,126.9452167,37.7204333
235001113,푸른옥마을,53393,양주,2,N,N,126.9452,37.7205833
235001112,청암민속박물관,53419,양주,2,N,N,126.9472333,37.7224333
235001111,청암민속박물관,53392,양주,2,N,N,126.9471333,37.7225
235001110,장흥아트파크,53420,양주,2,N,N,126.9496667,37.7246
164000314,연수우체국,,인천,2,N,N,126.6840167,37.4242167
235001119,삼숭1교차로,53824,양주,2,N,N,127.1037667,37.8126833
235001118,지에스제이드웰정문,53942,양주,2,N,N,127.0993333,37.8154
235001117,장흥면행정복지센터,53793,양주,2,N,N,126.9415833,37.7177833
235001116,한맥빌라,53111,양주,2,N,N,126.9434833,37.7186667
235001115,한맥빌라,53394,양주,2,N,N,126.9438667,37.7192833
214000258,궁안교,15328,평택,2,N,N,127.0207833,37.0176667
214000259,태평아파트,15377,평택,2,N,N,127.0332,37.01565
214000256,창내입구,15263,평택,2,N,N,127.0039,37.0143
214000257,농협연합장례식장앞,15290,평택,2,N,N,127.0098833,37.0160667
214000254,안화리,15254,평택,2,N,N,126.9984833,37.01275
214000255,신1리.삼궁원,15260,평택,2,N,N,127.00115,37.0135167
214000252,오성면사무소,15248,평택,2,N,Y,126.98135,37.0076333
214000253,명성빌라,15250,평택,2,N,N,126.9847167,37.0083167
214000250,죽2리,15236,평택,2,N,N,126.9731,37.008
214000251,경기도종자관리소,15242,평택,2,N,N,126.9770167,37.0072333
235001121,홍죽일반산업단지,39108,양주,2,N,N,126.9609333,37.79795
235001120,금호제이드웰정문,53943,양주,2,N,N,127.0990667,37.81745
235001126,덕정주공4단지,53810,양주,2,N,N,127.0657833,37.8321167
216000091,한양아파트후문,17173,안산,2,N,N,126.8595667,37.2937833
216000090,한양아파트,17193,안산,2,N,N,126.8613,37.2967667
233001589,파카.3M,37634,화성,2,N,N,126.8395167,37.1100667
233001588,공단사거리,37633,화성,2,N,N,126.8419167,37.1068167
233001587,금호어울림2차,37042,화성,2,N,N,127.1006333,37.16095
233001586,공단입구,37631,화성,2,N,N,126.8444,37.1038667
233001581,상기리입구,36702,화성,2,N,N,126.9409167,37.1998833
233001580,문학리,36703,화성,2,N,N,126.9661,37.15525
164000336,원흥아파트,66001,인천,2,N,N,126.6448167,37.4246667
216000095,한국선진학교,17230,안산,2,N,N,126.8663667,37.2877667
216000094,반월공원입구,17231,안산,2,N,N,126.8663833,37.2894333
216000093,본오중학교앞,17235,안산,2,N,N,126.8665167,37.29245
216000092,신안아파트,17223,안산,2,N,N,126.8651167,37.29355
216000099,반월공원입구,17232,안산,2,N,N,126.8662,37.28955
216000098,한국선진학교건너편,17229,안산,2,N,N,126.8660667,37.28755
229000999,연풍시장,30518,파주,2,N,N,126.83735,37.8289833
216000097,본오1동행정복지센터,17227,안산,2,N,N,126.8660167,37.2860333
229000998,연풍시장,30519,파주,2,N,N,126.8370833,37.8290667
216000096,본오교회앞,17228,안산,2,N,N,126.8661833,37.2858833
233001579,덕신상가,36226,화성,2,N,N,126.98215,37.1591667
229000993,연풍리,30525,파주,2,N,N,126.8400333,37.8287833
216000080,농수산물도매시장,17170,안산,2,N,N,126.8590333,37.3099167
229000992,부대앞,30534,파주,2,N,N,126.84275,37.82585
